.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
2042 3265 183175
2034 3269 183189
2026 3277 183203
2022 3273 183217
2010 3269 183231
2003 3261 183245
1991 3250 183259
1979 3234 183273
1967 3214 183287
1955 3190 183301
1947 3166 183315
1935 3138 183329
1927 3111 183343
1919 3087 183357
1915 3059 183371
1912 3035 183385
1908 3011 183399
1908 2992 183413
1912 2976 183427
1915 2964 183441
1923 2956 183455
1931 2956 183469
1939 2960 183483
1951 2964 183497
1963 2976 183511
1975 2988 183525
1987 3003 183539
1999 3023 183553
2007 3047 183567
2018 3071 183581
2026 3095 183595
2030 3119 183609
2030 3138 183623
2030 3158 183637
2026 3178 183651
2022 3194 183665
2018 3206 183679
2010 3218 183693
2003 3226 183707
1991 3230 183721
1983 3234 183735
1975 3234 183749
1971 3234 183763
1967 3230 183777
1971 3230 183791
1975 3226 183805
1979 3222 183819
1987 3222 183833
1995 3218 183847
2003 3218 183861
.PEN_UP
.PEN_DOWN
2090 3107 184043
2090 3091 184057
2086 3075 184071
2082 3055 184085
2078 3039 184099
2074 3027 184113
2066 3015 184127
2066 3007 184141
2066 2999 184155
2066 2996 184169
2066 2999 184183
2070 2999 184197
2078 3003 184211
2086 3007 184225
2094 3015 184239
2106 3019 184253
2113 3027 184267
2117 3031 184281
2125 3031 184295
2129 3035 184309
2133 3031 184323
2137 3031 184337
2137 3023 184351
2137 3019 184365
2133 3011 184379
2137 3007 184393
2137 2999 184407
2137 2996 184421
2141 2992 184435
2149 2992 184449
2157 2999 184463
2173 3007 184477
2185 3019 184491
2204 3031 184505
2220 3051 184519
2236 3071 184533
2256 3087 184547
2272 3107 184561
2288 3127 184575
2299 3146 184589
2307 3158 184603
2311 3170 184617
2315 3178 184631
2315 3178 184645
2315 3174 184659
2307 3166 184673
2303 3154 184687
2292 3142 184701
2284 3127 184715
2272 3111 184729
2260 3091 184743
2252 3075 184757
2244 3059 184771
2240 3047 184785
2236 3039 184799
2232 3031 184813
2236 3027 184827
2240 3031 184841
2244 3031 184855
2252 3035 184869
2260 3039 184883
2264 3043 184897
2272 3051 184911
2280 3055 184925
2284 3055 184939
2288 3055 184953
2288 3055 184967
2288 3051 184981
2288 3043 184995
2288 3035 185009
2288 3027 185023
2288 3019 185037
2292 3015 185051
2299 3011 185065
2307 3007 185079
2319 3007 185093
2335 3011 185107
2351 3015 185121
2367 3023 185135
2383 3035 185149
2394 3043 185163
2406 3051 185177
2410 3059 185191
2414 3063 185205
2414 3063 185219
2410 3059 185233
2406 3055 185247
2398 3047 185261
2387 3039 185275
2383 3027 185289
2375 3015 185303
2371 3003 185317
2375 2992 185331
2379 2984 185345
2391 2984 185359
2406 2984 185373
2426 2988 185387
2446 2999 185401
2470 3015 185415
2497 3031 185429
2517 3051 185443
2541 3071 185457
2561 3091 185471
2577 3111 185485
2588 3130 185499
2588 3146 185513
2588 3162 185527
2588 3174 185541
2584 3178 185555
2584 3182 185569
2577 3178 185583
2569 3170 185597
2557 3162 185611
2545 3146 185625
2533 3130 185639
2517 3111 185653
2509 3087 185667
2509 3067 185681
2513 3043 185695
2513 3019 185709
2517 3003 185723
2525 2988 185737
2533 2976 185751
2549 2968 185765
2569 2964 185779
2588 2968 185793
.PEN_UP
