.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
3550 3166 901374
3554 3166 901388
3558 3170 901402
3562 3178 901416
3570 3190 901430
3578 3202 901444
3590 3226 901458
3602 3246 901472
3614 3269 901486
3626 3293 901500
3641 3321 901514
3661 3349 901528
3681 3373 901542
3701 3396 901556
3721 3420 901570
3740 3436 901584
3760 3452 901598
3776 3460 901612
3792 3464 901626
3804 3464 901640
3812 3456 901654
3816 3444 901668
3820 3428 901682
3816 3404 901696
3808 3381 901710
3800 3357 901724
3788 3329 901738
3780 3305 901752
3768 3281 901766
3756 3258 901780
3748 3238 901794
3736 3222 901808
3733 3210 901822
3725 3202 901836
3721 3202 901850
3721 3202 901864
3717 3214 901878
3713 3222 901892
3713 3238 901906
3709 3254 901920
3705 3269 901934
3701 3285 901948
3697 3301 901962
3697 3317 901976
3697 3329 901990
3693 3341 902004
3697 3349 902018
3701 3353 902032
3705 3349 902046
3717 3349 902060
3729 3349 902074
3740 3345 902088
3760 3345 902102
3780 3345 902116
3800 3349 902130
3824 3353 902144
3847 3361 902158
3871 3369 902172
3891 3377 902186
3907 3389 902200
3919 3400 902214
3923 3408 902228
3926 3408 902242
3926 3412 902256
3919 3408 902270
3915 3400 902284
3903 3385 902298
3895 3369 902312
3879 3353 902326
3867 3333 902340
3855 3313 902354
3843 3293 902368
3839 3277 902382
3835 3265 902396
3835 3258 902410
3843 3254 902424
3847 3254 902438
3855 3254 902452
3867 3261 902466
3875 3265 902480
3887 3273 902494
3891 3277 902508
3899 3281 902522
3903 3281 902536
3903 3277 902550
3903 3277 902564
3903 3269 902578
3899 3261 902592
3899 3258 902606
3903 3250 902620
3903 3246 902634
3911 3246 902648
3923 3250 902662
3938 3258 902676
3954 3269 902690
3978 3281 902704
4002 3301 902718
4025 3321 902732
4045 3341 902746
4065 3357 902760
4081 3373 902774
4093 3389 902788
4101 3400 902802
4105 3404 902816
4105 3400 902830
4101 3396 902844
4093 3389 902858
4085 3373 902872
4073 3353 902886
4061 3337 902900
4053 3313 902914
4041 3293 902928
4033 3277 902942
4025 3258 902956
4021 3242 902970
4014 3234 902984
4010 3230 902998
4006 3226 903012
4002 3230 903026
3998 3234 903040
3994 3246 903054
3994 3258 903068
3990 3269 903082
3990 3281 903096
3990 3293 903110
3990 3305 903124
3990 3317 903138
3994 3325 903152
3998 3329 903166
4002 3337 903180
4014 3337 903194
4025 3341 903208
4037 3341 903222
4053 3337 903236
4073 3337 903250
4089 3337 903264
4105 3337 903278
4120 3337 903292
4132 3341 903306
4148 3345 903320
.PEN_UP
.PEN_DOWN
6484 4004 903810
6484 4000 903824
6488 4000 903838
6488 4000 903852
6488 4000 903866
6488 4000 903880
6488 4000 903894
6492 4000 903908
6492 4000 903922
6492 4000 903936
6492 4000 903950
6488 4000 903964
6488 4000 903978
6488 4000 903992
6488 4000 904006
6484 4004 904020
6484 4004 904034
6484 4004 904048
6480 4004 904062
6480 4004 904076
6480 4004 904090
6476 4004 904104
6476 4004 904118
6476 4004 904132
6472 4000 904146
6472 4000 904160
6472 4000 904174
6468 4000 904188
6468 4000 904202
6468 4000 904216
6468 4000 904230
6468 3996 904244
6468 3996 904258
6468 3996 904272
6468 3996 904286
6468 3996 904300
6468 4000 904314
6468 4000 904328
6468 4000 904342
6468 4000 904356
6468 4000 904370
6468 4000 904384
6468 4000 904398
6468 4000 904412
6468 4000 904426
6468 4004 904440
6472 4004 904454
6472 4008 904468
6472 4008 904482
6476 4008 904496
.PEN_UP
