.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.WRITER_ID mg

.PEN_DOWN
3103 3389 37458
3103 3392 37472
3107 3400 37486
3107 3404 37500
3103 3408 37514
3099 3412 37528
3095 3416 37542
3091 3416 37556
3083 3416 37570
3075 3412 37584
3060 3408 37598
3048 3404 37612
3036 3392 37626
3020 3385 37640
3004 3369 37654
2992 3353 37668
2980 3337 37682
2968 3317 37696
2957 3297 37710
2953 3281 37724
2945 3261 37738
2941 3242 37752
2941 3226 37766
2945 3210 37780
2949 3198 37794
2953 3190 37808
2961 3186 37822
2968 3182 37836
2980 3182 37850
2992 3190 37864
3004 3198 37878
3016 3210 37892
3028 3226 37906
3040 3242 37920
3048 3258 37934
3060 3273 37948
3067 3293 37962
3075 3313 37976
3079 3329 37990
3083 3345 38004
3083 3361 38018
3083 3373 38032
3079 3385 38046
3071 3392 38060
3067 3396 38074
3060 3396 38088
3056 3400 38102
3048 3400 38116
3044 3396 38130
3040 3392 38144
3036 3389 38158
3036 3381 38172
3040 3377 38186
.PEN_UP
.PEN_DOWN
3083 3329 38270
3087 3317 38284
3091 3305 38298
3095 3297 38312
3099 3285 38326
3099 3273 38340
3099 3261 38354
3099 3250 38368
3095 3242 38382
3095 3234 38396
3095 3226 38410
3095 3226 38424
3099 3226 38438
3103 3226 38452
3111 3226 38466
3119 3226 38480
3127 3230 38494
3131 3230 38508
3135 3230 38522
3139 3230 38536
3143 3226 38550
3147 3222 38564
3151 3218 38578
3151 3214 38592
3151 3210 38606
3147 3202 38620
3151 3202 38634
3151 3198 38648
3155 3198 38662
3162 3202 38676
3174 3210 38690
3190 3222 38704
3202 3234 38718
3218 3250 38732
3234 3269 38746
3254 3285 38760
3269 3301 38774
3289 3317 38788
3301 3333 38802
3309 3349 38816
3317 3361 38830
3321 3365 38844
3321 3369 38858
3321 3369 38872
3317 3361 38886
3305 3349 38900
3293 3337 38914
3281 3321 38928
3269 3305 38942
3257 3289 38956
3246 3269 38970
3234 3254 38984
3230 3242 38998
3226 3230 39012
3222 3222 39026
3222 3218 39040
3226 3214 39054
3230 3218 39068
3242 3218 39082
3250 3226 39096
3257 3230 39110
3265 3234 39124
3273 3238 39138
3281 3242 39152
3285 3242 39166
3285 3242 39180
3285 3238 39194
3285 3234 39208
3285 3230 39222
3281 3226 39236
3281 3218 39250
3281 3214 39264
3281 3206 39278
3289 3206 39292
3297 3206 39306
3305 3210 39320
3321 3214 39334
3333 3218 39348
3345 3230 39362
3356 3238 39376
3368 3246 39390
3376 3250 39404
3384 3258 39418
3384 3261 39432
3384 3261 39446
3380 3258 39460
3372 3254 39474
3364 3250 39488
3356 3238 39502
3349 3230 39516
3341 3218 39530
3337 3210 39544
3337 3198 39558
3345 3194 39572
3356 3190 39586
3368 3186 39600
3388 3190 39614
3408 3202 39628
3432 3214 39642
3455 3226 39656
3483 3246 39670
3511 3265 39684
3535 3285 39698
3558 3305 39712
3578 3325 39726
3590 3341 39740
3602 3357 39754
3606 3373 39768
3610 3381 39782
3606 3381 39796
3598 3377 39810
3590 3365 39824
3578 3353 39838
3566 3337 39852
3554 3317 39866
3542 3297 39880
3535 3277 39894
3531 3258 39908
3531 3234 39922
3535 3218 39936
3539 3202 39950
3550 3194 39964
.PEN_UP
