.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID KWBA4736
.WRITER_ID kw

.PEN_DOWN
1619 3215 1854323
1619 3215 1854337
1619 3219 1854351
1623 3227 1854365
1623 3235 1854379
1627 3243 1854393
1634 3251 1854407
1646 3263 1854421
1654 3270 1854435
1666 3278 1854449
1682 3282 1854463
1698 3282 1854477
1714 3278 1854491
1729 3270 1854505
1741 3259 1854519
1757 3235 1854533
1769 3207 1854547
1777 3176 1854561
1785 3140 1854575
1789 3101 1854589
1793 3061 1854603
1793 3022 1854617
1789 2982 1854631
1785 2942 1854645
1785 2911 1854659
1781 2879 1854673
1777 2852 1854687
1773 2832 1854701
1769 2820 1854715
1769 2816 1854729
1765 2816 1854743
1765 2820 1854757
1765 2828 1854771
1769 2840 1854785
1773 2860 1854799
1777 2879 1854813
1777 2903 1854827
1781 2931 1854841
1789 2958 1854855
1797 2990 1854869
1805 3018 1854883
1817 3049 1854897
1828 3077 1854911
1844 3104 1854925
1856 3132 1854939
1876 3156 1854953
1892 3176 1854967
1912 3191 1854981
1931 3203 1854995
1951 3211 1855009
1971 3215 1855023
1991 3215 1855037
2010 3211 1855051
2026 3199 1855065
2038 3187 1855079
2050 3168 1855093
2058 3144 1855107
2062 3120 1855121
2066 3093 1855135
2070 3065 1855149
2070 3033 1855163
2070 3002 1855177
2066 2966 1855191
2062 2939 1855205
2058 2915 1855219
2054 2895 1855233
2050 2871 1855247
2046 2860 1855261
2042 2848 1855275
2038 2848 1855289
2038 2848 1855303
2038 2852 1855317
2038 2863 1855331
2042 2879 1855345
2046 2899 1855359
2050 2919 1855373
2058 2946 1855387
2066 2970 1855401
2074 2998 1855415
2090 3025 1855429
2102 3049 1855443
2113 3073 1855457
2129 3097 1855471
2145 3116 1855485
2161 3136 1855499
2177 3148 1855513
2193 3160 1855527
2208 3164 1855541
2220 3164 1855555
2232 3164 1855569
2248 3156 1855583
2256 3148 1855597
2264 3132 1855611
2272 3116 1855625
2276 3097 1855639
2280 3077 1855653
2280 3053 1855667
2284 3025 1855681
2284 3002 1855695
2288 2974 1855709
2292 2950 1855723
2299 2927 1855737
2311 2903 1855751
2327 2891 1855765
2347 2883 1855779
2371 2883 1855793
2394 2891 1855807
2426 2907 1855821
.PEN_UP
