.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4706
.WRITER_ID oa

.PEN_DOWN
1868 3452 2087919
1876 3456 2087933
1884 3456 2087947
1900 3460 2087961
1915 3468 2087975
1935 3480 2087989
1955 3492 2088003
1979 3507 2088017
2007 3527 2088031
2034 3547 2088045
2062 3571 2088059
2094 3594 2088073
2125 3622 2088087
2153 3646 2088101
2181 3673 2088115
2204 3701 2088129
2228 3725 2088143
2248 3745 2088157
2264 3768 2088171
2280 3788 2088185
2292 3808 2088199
2299 3824 2088213
2307 3839 2088227
2311 3855 2088241
2319 3867 2088255
2319 3879 2088269
2323 3887 2088283
2323 3895 2088297
2323 3903 2088311
2323 3907 2088325
2323 3910 2088339
2319 3914 2088353
2319 3918 2088367
2319 3918 2088381
2315 3918 2088395
2311 3918 2088409
2303 3918 2088423
2299 3918 2088437
2296 3914 2088451
2288 3910 2088465
2280 3907 2088479
2272 3895 2088493
2260 3887 2088507
2248 3875 2088521
2232 3859 2088535
2220 3843 2088549
2208 3828 2088563
2193 3808 2088577
2181 3788 2088591
2165 3768 2088605
2153 3745 2088619
2141 3721 2088633
2129 3697 2088647
2113 3673 2088661
2106 3654 2088675
2098 3634 2088689
2090 3610 2088703
2078 3590 2088717
2070 3575 2088731
2062 3555 2088745
2054 3535 2088759
2046 3519 2088773
2038 3504 2088787
2030 3492 2088801
2022 3476 2088815
2018 3464 2088829
2010 3452 2088843
2007 3444 2088857
2003 3436 2088871
1999 3432 2088885
1995 3428 2088899
1995 3425 2088913
1995 3428 2088927
1995 3428 2088941
1999 3436 2088955
2003 3444 2088969
2010 3460 2088983
2022 3476 2088997
2030 3492 2089011
2046 3507 2089025
2058 3527 2089039
2074 3543 2089053
2086 3563 2089067
2102 3583 2089081
2117 3598 2089095
2133 3614 2089109
2145 3626 2089123
2157 3634 2089137
2169 3642 2089151
2177 3642 2089165
2189 3642 2089179
2193 3634 2089193
2197 3630 2089207
2201 3618 2089221
2201 3606 2089235
2201 3594 2089249
2197 3579 2089263
2193 3563 2089277
2193 3543 2089291
2189 3527 2089305
2185 3511 2089319
2181 3496 2089333
2177 3484 2089347
2177 3472 2089361
2181 3460 2089375
2185 3452 2089389
2197 3448 2089403
2208 3448 2089417
2224 3452 2089431
2244 3460 2089445
2264 3472 2089459
2288 3492 2089473
.PEN_UP
