.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Handprinted Characters

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY CHARACTER
.STYLE PRINTED

.COMMENT previously: .WRITER_ID OABA4711
.WRITER_ID oa

.PEN_DOWN
1947 3472 2138560
1955 3476 2138574
1963 3484 2138588
1975 3492 2138602
1987 3504 2138616
2003 3511 2138630
2018 3523 2138644
2038 3535 2138658
2058 3547 2138672
2078 3555 2138686
2098 3567 2138700
2117 3575 2138714
2133 3586 2138728
2153 3590 2138742
2169 3598 2138756
2185 3602 2138770
2201 3606 2138784
2212 3606 2138798
2220 3606 2138812
2232 3610 2138826
2236 3610 2138840
2244 3610 2138854
2248 3610 2138868
2252 3614 2138882
2252 3614 2138896
2252 3614 2138910
2248 3614 2138924
2244 3614 2138938
2240 3614 2138952
2232 3614 2138966
2224 3610 2138980
2216 3610 2138994
2204 3606 2139008
2193 3606 2139022
2181 3602 2139036
2169 3594 2139050
2157 3590 2139064
2145 3586 2139078
2133 3579 2139092
2125 3567 2139106
2117 3559 2139120
2106 3551 2139134
2102 3539 2139148
2094 3527 2139162
2090 3515 2139176
2086 3507 2139190
2086 3496 2139204
2090 3488 2139218
2094 3476 2139232
2098 3472 2139246
2106 3464 2139260
2113 3460 2139274
2121 3460 2139288
2133 3460 2139302
2145 3460 2139316
2157 3468 2139330
2169 3472 2139344
2181 3480 2139358
2193 3492 2139372
2204 3500 2139386
2212 3511 2139400
2220 3519 2139414
2228 3531 2139428
2236 3543 2139442
2240 3555 2139456
2240 3567 2139470
2244 3575 2139484
2248 3583 2139498
2248 3586 2139512
2248 3590 2139526
2248 3594 2139540
2248 3598 2139554
2248 3602 2139568
2248 3606 2139582
2248 3606 2139596
2244 3606 2139610
2244 3606 2139624
2244 3602 2139638
2240 3594 2139652
2240 3590 2139666
2236 3583 2139680
2236 3575 2139694
2232 3567 2139708
2228 3555 2139722
2224 3543 2139736
2220 3531 2139750
2212 3515 2139764
2208 3504 2139778
2204 3488 2139792
2197 3472 2139806
2193 3452 2139820
2185 3432 2139834
2177 3417 2139848
2173 3393 2139862
2165 3373 2139876
2157 3353 2139890
2149 3338 2139904
2141 3318 2139918
2133 3298 2139932
2125 3282 2139946
2121 3270 2139960
2113 3259 2139974
2106 3247 2139988
2098 3243 2140002
2090 3239 2140016
2082 3235 2140030
2074 3239 2140044
2066 3239 2140058
2062 3243 2140072
2058 3251 2140086
2050 3263 2140100
2050 3270 2140114
2046 3286 2140128
2046 3298 2140142
2050 3314 2140156
2054 3330 2140170
2062 3349 2140184
2074 3365 2140198
2086 3385 2140212
2102 3405 2140226
2117 3421 2140240
2137 3440 2140254
2161 3456 2140268
2181 3476 2140282
2204 3488 2140296
2228 3504 2140310
2248 3519 2140324
2264 3535 2140338
2280 3555 2140352
.PEN_UP
