.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1349
.WRITER_ID hw

.PEN_DOWN
2826 2685 3685413
2826 2685 3685428
2828 2685 3685443
2844 2705 3685458
2888 2775 3685473
2926 2833 3685488
2958 2879 3685503
2980 2912 3685518
2988 2918 3685533
2988 2920 3685548
2988 2920 3685563
2990 2904 3685578
2986 2867 3685593
2982 2819 3685608
2968 2765 3685623
2954 2689 3685638
2954 2651 3685653
2954 2621 3685668
2954 2589 3685683
2958 2569 3685698
2964 2569 3685713
2972 2579 3685728
2994 2615 3685743
3024 2691 3685758
3046 2757 3685773
3060 2833 3685788
3072 2892 3685803
3072 2926 3685818
3054 2934 3685833
3040 2934 3685848
3028 2930 3685863
3028 2912 3685878
3040 2894 3685893
3070 2890 3685908
3116 2896 3685923
3166 2912 3685938
.PEN_UP
.PEN_DOWN
3148 2701 3686208
3148 2703 3686223
3146 2701 3686238
3136 2693 3686253
3118 2665 3686268
3108 2623 3686283
3108 2599 3686298
3124 2583 3686313
3138 2583 3686328
3168 2595 3686343
3188 2621 3686358
3204 2655 3686373
3210 2677 3686388
3206 2695 3686403
3198 2699 3686418
3178 2699 3686433
3158 2687 3686448
3140 2673 3686463
3140 2661 3686478
3142 2655 3686493
3172 2649 3686508
3200 2657 3686523
3236 2671 3686538
3262 2671 3686553
3280 2669 3686568
3284 2657 3686583
3292 2641 3686598
3292 2621 3686613
3288 2591 3686628
3288 2581 3686643
3288 2581 3686658
3284 2583 3686673
3280 2611 3686688
3286 2647 3686703
3286 2677 3686718
3292 2693 3686733
3296 2693 3686748
3304 2691 3686763
3320 2689 3686778
3339 2693 3686793
3379 2719 3686808
3409 2757 3686823
3441 2793 3686838
3465 2825 3686853
3481 2867 3686868
3489 2892 3686883
3495 2910 3686898
3495 2922 3686913
3495 2922 3686928
3495 2920 3686943
3495 2922 3686958
3493 2920 3686973
3493 2910 3686988
3485 2888 3687003
3475 2841 3687018
3459 2789 3687033
3437 2707 3687048
3425 2657 3687063
3417 2617 3687078
3417 2591 3687093
.PEN_UP
.PEN_DOWN
3393 2699 3687168
3387 2707 3687183
3387 2707 3687198
3409 2707 3687213
3439 2707 3687228
3463 2707 3687243
3493 2695 3687258
3515 2677 3687273
3527 2659 3687288
3539 2645 3687303
3539 2623 3687318
3537 2599 3687333
3535 2591 3687348
3527 2589 3687363
3517 2593 3687378
3513 2623 3687393
3507 2649 3687408
3509 2685 3687423
3509 2709 3687438
3525 2725 3687453
3543 2739 3687468
3565 2747 3687483
3599 2749 3687498
3629 2739 3687513
.PEN_UP
.PEN_DOWN
3735 2739 3687663
3741 2757 3687678
3741 2763 3687693
3729 2763 3687708
3703 2747 3687723
3655 2703 3687738
3631 2679 3687753
3627 2659 3687768
3627 2649 3687783
3649 2651 3687798
3681 2671 3687813
3713 2691 3687828
3733 2711 3687843
3735 2717 3687858
3731 2713 3687873
3717 2693 3687888
3703 2669 3687903
3703 2641 3687918
3717 2633 3687933
3741 2633 3687948
3769 2647 3687963
3813 2681 3687978
3839 2715 3687993
3849 2725 3688008
3849 2733 3688023
3835 2733 3688038
3827 2729 3688053
3821 2717 3688068
3817 2711 3688083
3817 2699 3688098
3817 2693 3688113
3815 2691 3688128
3815 2687 3688143
3813 2691 3688158
3813 2691 3688173
3811 2691 3688188
3811 2689 3688203
3807 2687 3688218
3807 2673 3688233
3805 2657 3688248
3805 2641 3688263
3807 2621 3688278
3819 2589 3688293
3819 2555 3688308
3819 2513 3688323
3811 2475 3688338
3757 2430 3688353
3745 2445 3688368
3759 2495 3688383
3803 2565 3688398
.PEN_UP
