.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID hwaa1165
.WRITER_ID hw

.PEN_DOWN
2848 3196 1664338
2848 3196 1664353
2844 3194 1664368
2806 3154 1664383
2752 3078 1664398
2698 2986 1664413
2660 2920 1664428
2652 2884 1664443
2668 2882 1664458
2696 2896 1664473
2720 2932 1664488
2738 2982 1664503
2738 2998 1664518
2742 2998 1664533
2742 2984 1664548
2750 2946 1664563
2776 2936 1664578
2812 2938 1664593
2864 2958 1664608
2910 3002 1664623
2920 3016 1664638
2920 3018 1664653
2912 3022 1664668
2886 3012 1664683
2864 2986 1664698
2848 2954 1664713
2848 2930 1664728
2864 2908 1664743
2890 2908 1664758
2930 2920 1664773
2974 2950 1664788
3028 3004 1664803
3062 3052 1664818
3092 3098 1664833
3106 3132 1664848
3106 3148 1664863
3106 3148 1664878
3084 3128 1664893
3042 3050 1664908
3010 2984 1664923
2994 2936 1664938
2994 2906 1664953
3000 2890 1664968
3010 2894 1664983
3022 2918 1664998
3024 2944 1665013
3024 2962 1665028
3024 2966 1665043
3024 2960 1665058
3028 2944 1665073
3056 2934 1665088
3088 2934 1665103
3122 2942 1665118
3152 2964 1665133
3178 2992 1665148
3186 3008 1665163
3182 3014 1665178
3182 3014 1665193
3164 3002 1665208
3144 2974 1665223
3136 2952 1665238
3136 2934 1665253
3144 2920 1665268
3164 2920 1665283
3188 2928 1665298
3226 2948 1665313
3254 2962 1665328
3254 2962 1665343
3258 2956 1665358
3258 2946 1665373
3262 2918 1665388
3262 2906 1665403
3262 2892 1665418
3266 2892 1665433
3266 2890 1665448
3270 2896 1665463
3272 2920 1665478
3274 2952 1665493
3274 2968 1665508
3274 2968 1665523
3274 2968 1665538
3282 2960 1665553
3306 2960 1665568
3333 2968 1665583
3363 2988 1665598
3411 3020 1665613
3437 3052 1665628
3461 3084 1665643
3477 3106 1665658
3495 3130 1665673
3495 3134 1665688
3495 3134 1665703
3495 3132 1665718
3491 3114 1665733
3481 3090 1665748
3465 3054 1665763
3445 3014 1665778
3423 2966 1665793
3417 2938 1665808
3411 2932 1665823
3407 2932 1665838
3405 2948 1665853
3405 2964 1665868
3407 2976 1665883
3419 2980 1665898
3459 2986 1665913
3505 2984 1665928
3523 2972 1665943
3535 2956 1665958
3537 2934 1665973
3521 2926 1665988
3507 2924 1666003
3475 2924 1666018
.PEN_UP
.PEN_DOWN
3369 3042 1666078
3365 3048 1666093
3367 3050 1666108
3385 3054 1666123
3441 3066 1666138
3505 3076 1666153
.PEN_UP
.PEN_DOWN
3575 2930 1666423
3579 2944 1666438
3593 2964 1666453
3621 2996 1666468
3659 3046 1666483
3695 3086 1666498
3729 3122 1666513
3741 3152 1666528
3759 3170 1666543
3759 3172 1666558
3759 3170 1666573
3759 3160 1666588
3737 3102 1666603
3709 3044 1666618
3681 3000 1666633
3673 2958 1666648
3673 2948 1666663
3671 2948 1666678
3667 2964 1666693
3665 2990 1666708
3665 3004 1666723
3665 3010 1666738
3667 3008 1666753
3705 3004 1666768
3745 3000 1666783
3783 2996 1666798
3823 3000 1666813
3871 3018 1666828
3889 3032 1666843
3889 3040 1666858
3877 3042 1666873
3841 3032 1666888
3815 3008 1666903
3795 2984 1666918
3795 2974 1666933
3815 2976 1666948
3851 2996 1666963
3881 3012 1666978
3885 3014 1666993
3881 3006 1667008
3879 2992 1667023
3879 2986 1667038
3899 2986 1667053
3945 2990 1667068
3973 2988 1667083
3987 2960 1667098
3987 2924 1667113
3967 2853 1667128
3937 2799 1667143
3909 2763 1667158
3893 2755 1667173
3891 2767 1667188
3901 2815 1667203
3939 2886 1667218
.PEN_UP
.PEN_DOWN
3639 3112 1667413
3639 3112 1667428
3663 3120 1667443
3707 3130 1667458
3783 3148 1667473
3849 3158 1667488
.PEN_UP
