.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1072
.WRITER_ID gs

.PEN_DOWN
2811 3139 2881200
2823 3127 2881215
2819 3105 2881230
2783 3045 2881245
2749 2989 2881260
2725 2963 2881275
2719 2957 2881290
2725 2991 2881305
2739 3043 2881320
2743 3097 2881335
2751 3137 2881350
2745 3175 2881365
2727 3183 2881380
2703 3177 2881395
2679 3165 2881410
2665 3151 2881425
2679 3153 2881440
2719 3163 2881455
2789 3185 2881470
2873 3203 2881485
2922 3203 2881500
2944 3189 2881515
2954 3159 2881530
2946 3125 2881545
2926 3075 2881560
2899 3021 2881575
2869 2963 2881590
2867 2943 2881605
.PEN_UP
.PEN_DOWN
2976 3007 2881770
2978 3009 2881785
2982 3015 2881800
2986 3021 2881815
2986 3035 2881830
2980 3043 2881845
2970 3043 2881860
2952 3033 2881875
2930 2997 2881890
2930 2973 2881905
2946 2951 2881920
2970 2941 2881935
3000 2947 2881950
3010 2967 2881965
3020 2999 2881980
3018 3033 2881995
.PEN_UP
.PEN_DOWN
3020 3093 2882100
3062 3119 2882115
3090 3147 2882130
3118 3177 2882145
3140 3197 2882160
3160 3213 2882175
3164 3215 2882190
3164 3207 2882205
3156 3189 2882220
3136 3141 2882235
3112 3077 2882250
3094 3007 2882265
3080 2955 2882280
3076 2937 2882295
3076 2937 2882310
3078 2947 2882325
3078 2969 2882340
3078 2995 2882355
3078 3005 2882370
3074 3009 2882385
3074 3007 2882400
3088 3007 2882415
3120 3009 2882430
3156 3021 2882445
3188 3033 2882460
3212 3051 2882475
3216 3059 2882490
3216 3069 2882505
3208 3075 2882520
3192 3071 2882535
3178 3051 2882550
3166 3021 2882565
3166 2993 2882580
3200 2975 2882595
3240 2975 2882610
3288 3003 2882625
.PEN_UP
.PEN_DOWN
3419 3253 2882700
3417 3269 2882715
3411 3269 2882730
3401 3249 2882745
3379 3197 2882760
3353 3143 2882775
3333 3055 2882790
3318 2979 2882805
3323 2941 2882820
.PEN_UP
