.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1825
.WRITER_ID gs

.PEN_DOWN
4696 2812 915105
4706 2820 915120
4716 2828 915135
4718 2844 915150
4718 2858 915165
4698 2862 915180
4660 2856 915195
4620 2830 915210
4584 2792 915225
4534 2736 915240
4506 2704 915255
4494 2674 915270
4494 2666 915285
4522 2652 915300
4564 2644 915315
4606 2636 915330
4656 2622 915345
4672 2598 915360
4672 2570 915375
4638 2538 915390
4592 2515 915405
4568 2515 915420
4560 2533 915435
4568 2572 915450
4620 2626 915465
4662 2656 915480
4704 2674 915495
4728 2688 915510
4750 2702 915525
4762 2710 915540
4762 2718 915555
4758 2726 915570
4740 2726 915585
4724 2720 915600
4716 2702 915615
4704 2680 915630
4710 2658 915645
4740 2658 915660
4776 2668 915675
.PEN_UP
.PEN_DOWN
4908 2897 915810
4894 2893 915825
4884 2883 915840
4866 2858 915855
4844 2820 915870
4818 2756 915885
4814 2724 915900
4818 2708 915915
4844 2706 915930
4874 2710 915945
4902 2718 915960
4924 2724 915975
4930 2724 915990
4930 2720 916005
4920 2702 916020
4890 2676 916035
4856 2664 916050
4854 2664 916065
.PEN_UP
.PEN_DOWN
4980 2742 916245
4980 2742 916260
4980 2742 916275
4980 2742 916290
4980 2742 916305
4974 2736 916320
4960 2724 916335
4948 2690 916350
4948 2674 916365
4948 2666 916380
4960 2666 916395
4983 2680 916410
4999 2690 916425
5021 2706 916440
5027 2714 916455
5027 2716 916470
5027 2712 916485
5027 2708 916500
5025 2698 916515
5031 2694 916530
5035 2686 916545
5053 2686 916560
5087 2694 916575
5103 2694 916590
5111 2688 916605
5113 2678 916620
5113 2668 916635
5113 2668 916650
5121 2678 916665
5135 2698 916680
5147 2730 916695
5147 2748 916710
5147 2758 916725
5143 2758 916740
5141 2756 916755
.PEN_UP
.PEN_DOWN
5275 2866 916860
5277 2895 916875
5277 2909 916890
5277 2915 916905
5269 2915 916920
5261 2903 916935
5245 2878 916950
5227 2832 916965
5217 2776 916980
5193 2708 916995
5187 2678 917010
5187 2674 917025
5187 2674 917040
5187 2682 917055
5193 2698 917070
5201 2712 917085
5209 2728 917100
5215 2744 917115
5215 2744 917130
5215 2744 917145
5215 2740 917160
5215 2738 917175
5215 2736 917190
5215 2736 917205
5219 2732 917220
5229 2730 917235
5241 2730 917250
5261 2736 917265
5283 2736 917280
5291 2734 917295
5293 2722 917310
5293 2704 917325
5263 2678 917340
5251 2674 917355
5243 2676 917370
.PEN_UP
.PEN_DOWN
5409 2935 917505
5413 2949 917520
5415 2949 917535
5415 2947 917550
5401 2935 917565
5387 2893 917580
5373 2854 917595
5357 2796 917610
5345 2732 917625
5331 2676 917640
5331 2666 917655
5329 2666 917670
5325 2684 917685
5313 2704 917700
5299 2722 917715
5295 2730 917730
5285 2732 917745
5285 2732 917760
5291 2738 917775
5299 2742 917790
5321 2748 917805
5335 2754 917820
.PEN_UP
.PEN_DOWN
5423 2770 917970
5431 2776 917985
5439 2782 918000
5439 2788 918015
5435 2788 918030
5423 2788 918045
5403 2774 918060
5387 2746 918075
5383 2720 918090
5389 2700 918105
5399 2694 918120
5415 2694 918135
5435 2706 918150
5455 2724 918165
5459 2734 918180
5459 2734 918195
5459 2728 918210
5463 2714 918225
5473 2712 918240
5483 2712 918255
.PEN_UP
.PEN_DOWN
5571 2786 918390
5567 2794 918405
5563 2794 918420
5553 2790 918435
5535 2768 918450
5531 2750 918465
5525 2724 918480
5521 2694 918495
5521 2656 918510
5521 2622 918525
5535 2590 918540
5547 2560 918555
5555 2521 918570
5553 2497 918585
5547 2489 918600
5535 2489 918615
5519 2503 918630
5509 2527 918645
5507 2552 918660
5507 2572 918675
5515 2596 918690
5523 2616 918705
5551 2644 918720
.PEN_UP
