.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Wacom HD-648A LCD Digitizer
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 508
.Y_POINTS_PER_INCH 508
.POINTS_PER_SECOND 66

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID gsaa1647
.WRITER_ID gs

.PEN_DOWN
3555 2454 175321
3585 2460 175336
3597 2464 175351
3597 2460 175366
3593 2436 175381
3571 2390 175396
3547 2328 175411
3533 2272 175426
3539 2258 175441
3559 2264 175456
3593 2286 175471
3623 2304 175486
3647 2312 175501
3657 2314 175516
3655 2314 175531
3639 2314 175546
3605 2314 175561
3567 2316 175576
3515 2316 175591
.PEN_UP
.PEN_DOWN
3774 2482 175726
3782 2500 175741
3782 2506 175756
3778 2502 175771
3762 2480 175786
3740 2448 175801
3711 2392 175816
3683 2306 175831
3667 2262 175846
3667 2248 175861
3677 2248 175876
.PEN_UP
.PEN_DOWN
3796 2332 176011
3796 2332 176026
3802 2338 176041
3808 2350 176056
3808 2362 176071
3802 2372 176086
3786 2372 176101
3764 2352 176116
3740 2328 176131
3731 2294 176146
3736 2276 176161
3762 2272 176176
3786 2280 176191
3800 2292 176206
3804 2308 176221
3802 2336 176236
3792 2338 176251
.PEN_UP
.PEN_DOWN
3816 2376 176326
3848 2398 176341
3896 2432 176356
3918 2456 176371
3938 2476 176386
3950 2496 176401
3952 2500 176416
3942 2488 176431
3926 2462 176446
3904 2418 176461
3880 2352 176476
3864 2306 176491
3858 2276 176506
3858 2270 176521
3852 2272 176536
3848 2288 176551
3848 2312 176566
3850 2326 176581
3864 2336 176596
3876 2340 176611
3904 2340 176626
3934 2350 176641
3960 2362 176656
3976 2376 176671
3984 2386 176686
3980 2394 176701
3970 2390 176716
3960 2376 176731
3940 2352 176746
3932 2312 176761
3940 2296 176776
3962 2296 176791
3998 2304 176806
.PEN_UP
.PEN_DOWN
4151 2516 176896
4144 2520 176911
4132 2520 176926
4106 2482 176941
4080 2438 176956
4058 2380 176971
4042 2318 176986
4040 2268 177001
.PEN_UP
