.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1174
.WRITER_ID ht

.PEN_DOWN
1060 3101 2056337
1060 3101 2056351
1064 3104 2056365
1064 3104 2056379
1068 3108 2056393
1076 3112 2056407
1084 3120 2056421
1092 3124 2056435
1100 3124 2056449
1112 3128 2056463
1120 3132 2056477
1132 3128 2056491
1136 3124 2056505
1144 3112 2056519
1148 3101 2056533
1151 3077 2056547
1155 3053 2056561
1151 3022 2056575
1155 2990 2056589
1151 2958 2056603
1151 2923 2056617
1148 2895 2056631
1148 2867 2056645
1148 2844 2056659
1151 2828 2056673
1155 2812 2056687
1163 2808 2056701
1171 2812 2056715
1183 2820 2056729
1191 2836 2056743
1203 2856 2056757
1211 2875 2056771
1223 2899 2056785
1235 2915 2056799
1243 2931 2056813
1250 2942 2056827
1254 2950 2056841
1258 2954 2056855
1266 2950 2056869
1266 2946 2056883
1270 2931 2056897
1274 2911 2056911
1274 2891 2056925
1278 2867 2056939
1286 2844 2056953
1290 2820 2056967
1298 2800 2056981
1306 2784 2056995
1314 2769 2057009
1322 2757 2057023
1330 2753 2057037
1341 2753 2057051
1349 2757 2057065
1357 2769 2057079
1365 2788 2057093
1377 2808 2057107
1381 2832 2057121
1385 2863 2057135
1389 2891 2057149
1393 2923 2057163
1397 2950 2057177
1397 2978 2057191
1393 3006 2057205
1389 3025 2057219
1385 3045 2057233
1381 3057 2057247
1377 3069 2057261
1373 3073 2057275
1369 3069 2057289
1369 3065 2057303
1365 3053 2057317
1365 3041 2057331
1365 3025 2057345
1369 3010 2057359
1373 2994 2057373
1377 2978 2057387
1385 2958 2057401
1397 2946 2057415
1405 2931 2057429
1417 2919 2057443
1433 2915 2057457
1444 2911 2057471
1460 2915 2057485
1476 2923 2057499
1492 2935 2057513
1508 2950 2057527
1524 2970 2057541
1535 2990 2057555
1547 3010 2057569
1555 3029 2057583
1559 3045 2057597
1563 3065 2057611
1559 3081 2057625
1559 3089 2057639
1555 3097 2057653
1547 3093 2057667
1543 3085 2057681
1535 3069 2057695
1528 3053 2057709
1524 3029 2057723
1516 3006 2057737
1516 2978 2057751
1516 2946 2057765
1516 2919 2057779
1520 2887 2057793
1524 2860 2057807
1531 2836 2057821
1539 2816 2057835
1547 2800 2057849
1555 2792 2057863
1567 2792 2057877
1575 2792 2057891
1583 2804 2057905
1595 2820 2057919
1603 2840 2057933
1615 2863 2057947
1623 2887 2057961
1630 2915 2057975
1638 2942 2057989
1646 2962 2058003
1654 2986 2058017
1662 3006 2058031
1670 3014 2058045
1674 3018 2058059
1682 3018 2058073
1686 3010 2058087
1694 2994 2058101
1694 2978 2058115
1698 2954 2058129
1698 2931 2058143
1702 2907 2058157
1702 2883 2058171
1702 2863 2058185
1702 2840 2058199
1702 2828 2058213
1698 2816 2058227
1698 2812 2058241
1698 2812 2058255
1702 2816 2058269
1702 2828 2058283
1706 2848 2058297
1714 2867 2058311
1718 2895 2058325
1725 2919 2058339
1733 2942 2058353
1741 2966 2058367
1753 2986 2058381
1761 3006 2058395
1769 3018 2058409
1781 3025 2058423
1785 3029 2058437
1793 3025 2058451
1797 3010 2058465
1797 2994 2058479
1797 2974 2058493
1797 2950 2058507
1793 2923 2058521
1789 2899 2058535
1789 2879 2058549
1785 2856 2058563
1785 2840 2058577
1781 2832 2058591
1781 2824 2058605
1785 2828 2058619
1789 2836 2058633
1793 2848 2058647
1801 2867 2058661
1813 2891 2058675
1824 2915 2058689
1836 2939 2058703
1848 2962 2058717
1860 2982 2058731
1872 2998 2058745
1880 3010 2058759
1892 3014 2058773
1900 3014 2058787
1904 3006 2058801
1908 2994 2058815
1912 2974 2058829
1912 2954 2058843
1912 2935 2058857
1912 2907 2058871
1912 2887 2058885
1915 2863 2058899
1919 2840 2058913
1923 2828 2058927
1931 2816 2058941
1939 2812 2058955
1955 2816 2058969
.PEN_UP
