.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1436
.WRITER_ID ht

.PEN_DOWN
1433 3029 1202198
1433 3029 1202212
1436 3025 1202226
1440 3022 1202240
1440 3014 1202254
1444 2998 1202268
1444 2974 1202282
1444 2946 1202296
1444 2911 1202310
1448 2871 1202324
1448 2828 1202338
1448 2781 1202352
1452 2733 1202366
1452 2686 1202380
1456 2642 1202394
1456 2599 1202408
1456 2563 1202422
1456 2532 1202436
1456 2512 1202450
1456 2500 1202464
1456 2496 1202478
1452 2500 1202492
.PEN_UP
.PEN_DOWN
1298 2895 1202688
1278 2919 1202702
1258 2935 1202716
1243 2946 1202730
1227 2954 1202744
1215 2962 1202758
1207 2966 1202772
1203 2970 1202786
1203 2978 1202800
1215 2982 1202814
1231 2990 1202828
1254 3002 1202842
1286 3010 1202856
1322 3022 1202870
1361 3033 1202884
1397 3041 1202898
1436 3053 1202912
1480 3061 1202926
1516 3073 1202940
1555 3077 1202954
1587 3081 1202968
1611 3081 1202982
1627 3081 1202996
1638 3077 1203010
1638 3065 1203024
.PEN_UP
.PEN_DOWN
1373 2777 1203220
1361 2761 1203234
1353 2749 1203248
1349 2737 1203262
1353 2729 1203276
1361 2721 1203290
1369 2717 1203304
1385 2721 1203318
1405 2721 1203332
1425 2729 1203346
1448 2737 1203360
1472 2749 1203374
1496 2753 1203388
1516 2761 1203402
1535 2765 1203416
.PEN_UP
.PEN_DOWN
1638 2650 1203668
1642 2642 1203682
1646 2638 1203696
1654 2634 1203710
1658 2638 1203724
1662 2638 1203738
1666 2646 1203752
1666 2654 1203766
1666 2670 1203780
1666 2682 1203794
1662 2694 1203808
1654 2709 1203822
1646 2717 1203836
1638 2725 1203850
1630 2729 1203864
1615 2725 1203878
1607 2721 1203892
1595 2713 1203906
1583 2698 1203920
1575 2678 1203934
1563 2658 1203948
1559 2634 1203962
1555 2615 1203976
1559 2595 1203990
1559 2579 1204004
1563 2571 1204018
1575 2567 1204032
1587 2567 1204046
1599 2575 1204060
1611 2583 1204074
1623 2599 1204088
1634 2619 1204102
1646 2634 1204116
1654 2654 1204130
1662 2666 1204144
1662 2678 1204158
1670 2686 1204172
1670 2686 1204186
1670 2686 1204200
1670 2674 1204214
1670 2658 1204228
1670 2642 1204242
1670 2619 1204256
1670 2599 1204270
1678 2583 1204284
1682 2571 1204298
1690 2559 1204312
1702 2551 1204326
1714 2551 1204340
1729 2559 1204354
1741 2571 1204368
1757 2595 1204382
1773 2622 1204396
1785 2658 1204410
1801 2701 1204424
1813 2745 1204438
1820 2788 1204452
1828 2832 1204466
1832 2875 1204480
1832 2915 1204494
1832 2946 1204508
1828 2970 1204522
1824 2990 1204536
1817 2998 1204550
1809 2998 1204564
1797 2986 1204578
1785 2966 1204592
1773 2939 1204606
1765 2903 1204620
1753 2863 1204634
1745 2820 1204648
1741 2781 1204662
1741 2737 1204676
1741 2698 1204690
1745 2662 1204704
1749 2634 1204718
1753 2611 1204732
1761 2591 1204746
1769 2579 1204760
1777 2575 1204774
1789 2579 1204788
1805 2587 1204802
1817 2599 1204816
1832 2615 1204830
1844 2630 1204844
1856 2646 1204858
1868 2662 1204872
1880 2678 1204886
1892 2690 1204900
1904 2698 1204914
1912 2701 1204928
1919 2701 1204942
1927 2694 1204956
1931 2686 1204970
1931 2674 1204984
1931 2662 1204998
1931 2646 1205012
1935 2630 1205026
1935 2615 1205040
1935 2599 1205054
1935 2583 1205068
1939 2571 1205082
1943 2563 1205096
1943 2559 1205110
1947 2555 1205124
1955 2555 1205138
1963 2559 1205152
1967 2563 1205166
1979 2575 1205180
1987 2587 1205194
1995 2599 1205208
2003 2611 1205222
2010 2626 1205236
2022 2642 1205250
2030 2654 1205264
2038 2670 1205278
2046 2682 1205292
2054 2694 1205306
2062 2701 1205320
2070 2705 1205334
2074 2709 1205348
2078 2705 1205362
2082 2701 1205376
2086 2698 1205390
2086 2690 1205404
2086 2674 1205418
2086 2662 1205432
2086 2650 1205446
2090 2634 1205460
2090 2622 1205474
2090 2615 1205488
2090 2607 1205502
2090 2599 1205516
2090 2599 1205530
2086 2603 1205544
2086 2611 1205558
2082 2626 1205572
2082 2642 1205586
2078 2662 1205600
2074 2678 1205614
2070 2698 1205628
2070 2713 1205642
2066 2725 1205656
2066 2737 1205670
2062 2745 1205684
2062 2749 1205698
2062 2749 1205712
2066 2749 1205726
2070 2741 1205740
2078 2733 1205754
2086 2729 1205768
2094 2721 1205782
2106 2717 1205796
2117 2717 1205810
2133 2717 1205824
2149 2717 1205838
2165 2721 1205852
2177 2725 1205866
2185 2733 1205880
2197 2745 1205894
.PEN_UP
.PEN_DOWN
2189 2982 1206216
2189 2998 1206230
2189 3014 1206244
2189 3033 1206258
2193 3045 1206272
2197 3049 1206286
2201 3049 1206300
2204 3045 1206314
2208 3037 1206328
2208 3018 1206342
2208 2998 1206356
2204 2970 1206370
2201 2935 1206384
2201 2903 1206398
2197 2863 1206412
2193 2824 1206426
2193 2784 1206440
2189 2749 1206454
2193 2717 1206468
2193 2682 1206482
2201 2658 1206496
2208 2638 1206510
2224 2626 1206524
2240 2619 1206538
2256 2619 1206552
2272 2619 1206566
2292 2626 1206580
