.DATA_SOURCE Siemens-AG
.DATA_ID PeP
.DATA_CONTACT
 Siemens AG
 ZFE ST SN 56
 D-81730 Munich
 Germany
 Fax.: ++49 / 89 / 636 2393
 Volkmar Pflug: Tel. ++49 / 89 / 636 49479,
 e-mail: Volkmar.Pflug@zfe.siemens.de
 Gerd Maderlechner: Tel.: ++49 / 89 / 636 3389,
 e-mail: gm@zfe.siemens.de
.DATA_INFO Cursive Handwriting
 German Words

.PAD Notepad NCR 3125
 Electromagnetic resonance sensor
 Untethered pen, tip switch and side button

.X_POINTS_PER_INCH 400
.Y_POINTS_PER_INCH 400
.POINTS_PER_SECOND 100

.COORD X Y T
.HIERARCHY WORD
.STYLE CURSIVE

.COMMENT previously: .WRITER_ID htca1414
.WRITER_ID ht

.PEN_DOWN
1373 2781 1051264
1373 2781 1051278
1377 2781 1051292
1385 2784 1051306
1393 2792 1051320
1401 2796 1051334
1413 2808 1051348
1425 2816 1051362
1440 2824 1051376
1452 2832 1051390
1464 2840 1051404
1476 2840 1051418
1484 2840 1051432
1492 2832 1051446
1496 2820 1051460
1496 2804 1051474
1496 2781 1051488
1492 2757 1051502
1488 2721 1051516
1480 2690 1051530
1476 2654 1051544
1472 2622 1051558
1468 2591 1051572
1464 2567 1051586
1464 2547 1051600
1464 2536 1051614
1468 2532 1051628
1472 2532 1051642
1484 2540 1051656
1492 2551 1051670
1504 2567 1051684
1512 2583 1051698
1524 2599 1051712
1531 2611 1051726
1539 2619 1051740
1547 2622 1051754
1555 2619 1051768
1559 2611 1051782
1567 2595 1051796
1575 2579 1051810
1579 2559 1051824
1583 2536 1051838
1591 2516 1051852
1599 2496 1051866
1607 2484 1051880
1619 2484 1051894
1630 2484 1051908
1642 2492 1051922
1654 2504 1051936
1662 2528 1051950
1670 2551 1051964
1678 2583 1051978
1682 2611 1051992
1682 2642 1052006
1682 2670 1052020
1682 2698 1052034
1678 2717 1052048
1674 2729 1052062
1666 2741 1052076
1662 2749 1052090
1658 2753 1052104
1654 2753 1052118
1654 2745 1052132
1654 2737 1052146
1654 2725 1052160
1658 2717 1052174
1666 2705 1052188
1674 2694 1052202
1682 2686 1052216
1698 2682 1052230
1710 2674 1052244
1725 2670 1052258
1737 2666 1052272
1753 2666 1052286
1773 2674 1052300
1789 2682 1052314
1801 2694 1052328
1817 2709 1052342
1828 2725 1052356
1836 2745 1052370
1844 2761 1052384
1848 2777 1052398
1848 2788 1052412
1844 2796 1052426
1844 2800 1052440
1836 2800 1052454
1828 2792 1052468
1820 2777 1052482
1817 2757 1052496
1809 2733 1052510
1805 2701 1052524
1805 2674 1052538
1805 2642 1052552
1809 2611 1052566
1813 2583 1052580
1820 2563 1052594
1828 2543 1052608
1836 2536 1052622
1848 2528 1052636
1860 2532 1052650
1872 2540 1052664
1884 2551 1052678
1892 2571 1052692
1904 2591 1052706
1915 2615 1052720
1923 2642 1052734
1931 2666 1052748
1939 2686 1052762
1943 2705 1052776
1951 2717 1052790
1955 2725 1052804
1959 2729 1052818
1967 2729 1052832
1971 2721 1052846
1975 2709 1052860
1975 2694 1052874
1979 2674 1052888
1983 2650 1052902
1983 2626 1052916
1987 2607 1052930
1987 2583 1052944
1991 2571 1052958
1995 2559 1052972
1995 2551 1052986
1999 2547 1053000
2003 2551 1053014
2003 2559 1053028
2007 2575 1053042
2014 2595 1053056
2018 2619 1053070
2022 2642 1053084
2030 2670 1053098
2034 2694 1053112
2042 2713 1053126
2046 2729 1053140
2058 2741 1053154
2066 2749 1053168
2070 2749 1053182
2078 2745 1053196
2082 2729 1053210
2082 2713 1053224
2086 2694 1053238
2086 2670 1053252
2086 2650 1053266
2090 2626 1053280
2090 2607 1053294
2090 2591 1053308
2090 2579 1053322
2086 2571 1053336
2090 2567 1053350
2090 2571 1053364
2094 2583 1053378
2102 2599 1053392
2109 2619 1053406
2117 2638 1053420
2129 2658 1053434
2141 2682 1053448
2153 2701 1053462
2165 2721 1053476
2177 2733 1053490
2193 2745 1053504
2204 2753 1053518
2216 2753 1053532
2224 2749 1053546
2232 2741 1053560
2236 2725 1053574
2240 2705 1053588
2240 2686 1053602
2240 2666 1053616
2240 2642 1053630
2240 2619 1053644
2240 2599 1053658
2244 2579 1053672
2252 2563 1053686
2260 2555 1053700
2272 2551 1053714
2284 2551 1053728
2303 2559 1053742
.PEN_UP
